0,1,2,3,4
$RQOBS,000240.5649,39402,-457,*5C
$RQOBS,000240.5765,39305,-404,*55
$RQOBS,000240.5881,39298,-423,*50
$RQOBS,000240.5997,39222,-386,*5F
$RQOBS,000240.6113,39348,-327,*5E
$RQOBS,000240.6229,39308,-248,*58
$RQOBS,000240.6345,39179,-222,*5B
$RQOBS,000240.6461,39186,-246,*58
$RQOBS,000240.6577,39287,-356,*5C
$RQOBS,000240.6693,39330,-291,*52
$RQOBS,000240.6809,39459,-116,*5B
$RQOBS,000240.6926,39305,-19,*67
$RQOBS,000240.7041,39217,-147,*56
$RQOBS,000240.7158,39294,-314,*50
$RQOBS,000240.7274,39273,-329,*5A
$RQOBS,000240.7390,39147,-165,*5F
$RQOBS,000240.7506,39228,-181,*56
$RQOBS,000240.7622,39354,-142,*56
$RQOBS,000240.7738,39356,-136,*5D
$RQOBS,000240.7854,39436,-355,*5E
$RQOBS,000240.7971,39417,-352,*5C
$RQOBS,000240.8086,39348,-308,*50
$RQOBS,000240.8202,39261,-285,*50
$RQOBS,000240.8318,39152,-188,*57
$RQOBS,000240.8434,39257,-90,*60
$RQOBS,000240.8550,39409,-182,*5C
$RQOBS,000240.8666,39332,-173,*5B
$RQOBS,000240.8782,39318,-365,*5D
$RQOBS,000240.8898,39297,-339,*56
$RQOBS,000240.9014,39214,-255,*5B
$RQOBS,000240.9130,39290,-394,*5C
$RQOBS,000240.9246,39350,-347,*5D
$RQOBS,000240.9362,39306,-70,*6E
$RQOBS,000240.9478,39278,-83,*66
$RQOBS,000240.9594,39292,-279,*56
$RQOBS,000240.9710,39355,-414,*5F
$RQOBS,000240.9826,39409,-13,*68
$RQOBS,000240.9942,39259,-102,*59
$RQOBS,000241.0058,39250,-424,*5B
$RQOBS,000241.0174,39300,-272,*55
$RQOBS,000241.0290,39289,-271,*5F
$RQOBS,000241.0406,39404,-237,*57
$RQOBS,000241.0522,39439,-238,*51
$RQOBS,000241.0639,39366,-254,*5F
$RQOBS,000241.0755,39257,-376,*56
$RQOBS,000241.0870,39318,-328,*5F
$RQOBS,000241.0987,39330,-316,*51
$RQOBS,000241.1103,39373,-335,*52
$RQOBS,000241.1219,39411,-141,*58
$RQOBS,000241.1335,39251,-172,*55
$RQOBS,000241.1451,39134,-182,*5F
$RQOBS,000241.1567,39199,-131,*54
$RQOBS,000241.1683,39142,-141,*5C
$RQOBS,000241.1799,39365,-303,*55
$RQOBS,000241.1915,39212,-251,*58
$RQOBS,000241.2031,39266,-386,*5C
$RQOBS,000241.2147,39331,-269,*5F
$RQOBS,000241.2263,39289,-228,*5D
$RQOBS,000241.2379,39309,-321,*56
$RQOBS,000241.2495,39265,-285,*57
$RQOBS,000241.2611,39299,-380,*5E
$RQOBS,000241.2727,39284,-281,*56
$RQOBS,000241.2843,39254,-239,*55
$RQOBS,000241.2959,39203,-188,*54
$RQOBS,000241.3075,39347,-106,*55
$RQOBS,000241.3191,39264,-162,*5C
$RQOBS,000241.3307,39372,-230,*53
$RQOBS,000241.3424,39341,-457,*52
$RQOBS,000241.3540,39332,-434,*50
$RQOBS,000241.3656,39313,-298,*57
$RQOBS,000241.3772,39187,-459,*54
$RQOBS,000241.3888,39264,-393,*51
$RQOBS,000241.4004,39282,-342,*5E
$RQOBS,000241.4120,39376,-295,*58
$RQOBS,000241.4236,39295,-266,*5C
$RQOBS,000241.4352,39277,-385,*5F
$RQOBS,000241.4468,39250,-355,*59
$RQOBS,000241.4584,39259,-324,*55
$RQOBS,000241.4700,39406,-313,*53
$RQOBS,000241.4816,39377,-169,*55
$RQOBS,000241.4932,39275,-285,*50
$RQOBS,000241.5048,39232,-345,*5B
$RQOBS,000241.5164,39310,-453,*55
$RQOBS,000241.5280,39127,-248,*56
$RQOBS,000241.5396,39123,-314,*5C
$RQOBS,000241.5512,39222,-278,*5F
$RQOBS,000241.5628,39328,-182,*58
$RQOBS,000241.5744,39315,-197,*59
$RQOBS,000241.5860,39409,-187,*5B
$RQOBS,000241.5976,39346,-234,*5A
$RQOBS,000241.6092,39056,-298,*5E
$RQOBS,000241.6208,39150,-198,*5B
$RQOBS,000241.6324,39216,-342,*50
$RQOBS,000241.6440,39113,-283,*5F
$RQOBS,000241.6557,39257,-179,*5D
$RQOBS,000241.6673,39360,-190,*5A
$RQOBS,000241.6789,39250,-264,*54
$RQOBS,000241.6905,39207,-241,*5B
$RQOBS,000241.7021,39254,-233,*56
$RQOBS,000241.7137,39302,-216,*55
$RQOBS,000241.7253,39153,-378,*5B
$RQOBS,000241.7369,39124,-430,*58
$RQOBS,000241.7485,39333,-348,*51
$RQOBS,000241.7601,39390,-343,*5D
$RQOBS,000241.7717,39232,-236,*51
$RQOBS,000241.7833,39219,-168,*59
$RQOBS,000241.7949,39219,-236,*5D
$RQOBS,000241.8065,39310,-176,*5A
$RQOBS,000241.8181,39283,-129,*50
$RQOBS,000241.8297,39244,-290,*5E
$RQOBS,000241.8413,39305,-393,*52
$RQOBS,000241.8529,39162,-275,*50
$RQOBS,000241.8645,39153,-134,*5D
$RQOBS,000241.8761,39265,-325,*5E
$RQOBS,000241.8877,39311,-416,*53
$RQOBS,000241.8993,39290,-302,*52
$RQOBS,000241.9109,39376,-151,*55
$RQOBS,000241.9225,39275,-218,*54
$RQOBS,000241.9341,39154,-165,*5E
$RQOBS,000241.9457,39119,-245,*56
$RQOBS,000241.9573,39224,-154,*5F
$RQOBS,000241.9689,39228,-269,*58
$RQOBS,000241.9806,39276,-336,*51
$RQOBS,000241.9922,39344,-322,*53
$RQOBS,000242.0038,39367,-436,*58
$RQOBS,000242.0153,39313,-332,*54
$RQOBS,000242.0269,39217,-265,*58
$RQOBS,000242.0385,39226,-377,*5B
$RQOBS,000242.0502,39225,-385,*5C
$RQOBS,000242.0618,39170,-331,*58
$RQOBS,000242.0734,39213,-150,*54
$RQOBS,000242.0850,39256,-177,*5D
$RQOBS,000242.0966,39282,-390,*5B
$RQOBS,000242.1082,39182,-238,*59
$RQOBS,000242.1198,39296,-308,*57
$RQOBS,000242.1314,39256,-290,*5D
$RQOBS,000242.1430,39317,-216,*56
$RQOBS,000242.1546,39317,-259,*5D
$RQOBS,000242.1662,39280,-362,*5E
$RQOBS,000242.1778,39349,-234,*52
$RQOBS,000242.1894,39365,-531,*53
$RQOBS,000242.2011,39235,-221,*57
$RQOBS,000242.2126,39254,-108,*5D
$RQOBS,000242.2242,39322,-166,*54
$RQOBS,000242.2358,39270,-285,*56
$RQOBS,000242.2474,39211,-277,*55
$RQOBS,000242.2590,39138,-167,*54
$RQOBS,000242.2706,39259,-6,*5B
$RQOBS,000242.2822,39355,-274,*58
$RQOBS,000242.2938,39284,-331,*5F
$RQOBS,000242.3055,39324,-268,*5A
$RQOBS,000242.3171,39340,-285,*5C
$RQOBS,000242.3287,39290,-223,*56
$RQOBS,000242.3403,39294,-169,*55
$RQOBS,000242.3518,39200,-174,*5F
$RQOBS,000242.3635,39356,-162,*56
$RQOBS,000242.3751,39480,-293,*54
$RQOBS,000242.3867,39362,-336,*5B
$RQOBS,000242.3983,39154,-429,*5E
$RQOBS,000242.4099,39141,-399,*53
$RQOBS,000242.4215,39206,-315,*51
$RQOBS,000242.4331,39215,-137,*56
$RQOBS,000242.4447,39239,-180,*52
$RQOBS,000242.4563,39352,-286,*5C
$RQOBS,000242.4679,39281,-313,*56
$RQOBS,000242.4795,39129,-320,*54
$RQOBS,000242.4911,39280,-187,*59
$RQOBS,000242.5027,39245,-273,*55
$RQOBS,000242.5143,39174,-473,*51
$RQOBS,000242.5259,39211,-384,*56
$RQOBS,000242.5375,39283,-393,*54
$RQOBS,000242.5491,39322,-290,*51
$RQOBS,000242.5607,39233,-270,*53
$RQOBS,000242.5723,39238,-322,*59
$RQOBS,000242.5839,39388,-401,*51
$RQOBS,000242.5955,39358,-432,*57
$RQOBS,000242.6071,39327,-414,*57
$RQOBS,000242.6188,39321,-243,*52
$RQOBS,000242.6304,39276,-223,*51
$RQOBS,000242.6419,39417,-273,*5E
$RQOBS,000242.6535,39317,-564,*57
$RQOBS,000242.6652,39232,-422,*50
$RQOBS,000242.6768,39182,-372,*52
$RQOBS,000242.6884,39281,-262,*5F
$RQOBS,000242.7000,39432,-264,*52
$RQOBS,000242.7116,39226,-226,*51
$RQOBS,000242.7232,39302,-150,*51
$RQOBS,000242.7348,39394,-196,*58
$RQOBS,000242.7464,39332,-201,*50
$RQOBS,000242.7580,39328,-214,*54
$RQOBS,000242.7696,39400,-397,*57
$RQOBS,000242.7812,39331,-530,*5B
$RQOBS,000242.7928,39297,-286,*54
$RQOBS,000242.8044,39361,-316,*58
$RQOBS,000242.8160,39383,-342,*52
$RQOBS,000242.8276,39338,-448,*5B
$RQOBS,000242.8392,39226,-395,*59
$RQOBS,000242.8508,39271,-449,*58
$RQOBS,000242.8624,39308,-477,*57
$RQOBS,000242.8740,39255,-449,*50
$RQOBS,000242.8856,39112,-324,*54
$RQOBS,000242.8972,39109,-216,*59
$RQOBS,000242.9088,39296,-309,*5E
$RQOBS,000242.9204,39346,-288,*5C
$RQOBS,000242.9320,39396,-248,*5A
$RQOBS,000242.9436,39412,-256,*5E
$RQOBS,000242.9552,39321,-273,*5D
$RQOBS,000242.9668,39249,-51,*6A
$RQOBS,000242.9784,39239,-254,*59
$RQOBS,000242.9900,39230,-509,*5D
$RQOBS,000243.0016,39095,-353,*5F
$RQOBS,000243.0132,39089,-482,*5E
$RQOBS,000243.0248,39076,-544,*5B
$RQOBS,000243.0364,39236,-332,*55
$RQOBS,000243.0480,39336,-226,*5D
$RQOBS,000243.0596,39365,-365,*5B
$RQOBS,000243.0712,39383,-345,*5F
$RQOBS,000243.0829,39311,-251,*57
$RQOBS,000243.0944,39251,-129,*54
$RQOBS,000243.1061,39344,-303,*54
$RQOBS,000243.1177,39455,-175,*56
$RQOBS,000243.1295,39302,-266,*5D
$RQOBS,000243.1409,39270,-200,*5A
$RQOBS,000243.1525,39262,-193,*5F
$RQOBS,000243.1641,39286,-93,*65
$RQOBS,000243.1757,39303,-145,*55
$RQOBS,000243.1873,39329,-269,*59
$RQOBS,000243.1989,39302,-354,*5B
$RQOBS,000243.2105,39291,-311,*5E
$RQOBS,000243.2221,39300,-437,*51
$RQOBS,000243.2337,39242,-512,*56
$RQOBS,000243.2453,39160,-354,*54
$RQOBS,000243.2569,39264,-173,*5C
$RQOBS,000243.2685,39234,66,*40
$RQOBS,000243.2801,39170,-197,*53
$RQOBS,000243.2917,39355,-306,*5A
$RQOBS,000243.3033,39439,-184,*51
$RQOBS,000243.3149,39346,-256,*5E
$RQOBS,000243.3265,39296,-332,*5C
$RQOBS,000243.3381,39352,-244,*5E
$RQOBS,000243.3497,39330,-311,*5B
$RQOBS,000243.3614,39288,-349,*5D
$RQOBS,000243.3730,39331,-189,*57
$RQOBS,000243.3846,39326,-149,*53
$RQOBS,000243.3962,39342,-120,*59
$RQOBS,000243.4078,39223,-129,*53
$RQOBS,000243.4194,39348,-148,*5B
$RQOBS,000243.4310,39291,-295,*53
$RQOBS,000243.4426,39348,-351,*5D
$RQOBS,000243.4542,39405,-415,*57
$RQOBS,000243.4658,39310,-281,*57
$RQOBS,000243.4774,39271,-308,*5E
$RQOBS,000243.4890,39249,-299,*59
$RQOBS,000243.5006,39346,-380,*58
$RQOBS,000243.5122,39414,-539,*5B
$RQOBS,000243.5238,39285,-533,*57
$RQOBS,000243.5354,39255,-433,*50
$RQOBS,000243.5470,39334,-416,*50
$RQOBS,000243.5586,39313,-222,*5C
$RQOBS,000243.5702,39280,-315,*5C
$RQOBS,000243.5818,39356,-135,*52
$RQOBS,000243.5934,39399,-421,*5E
$RQOBS,000243.6051,39388,-302,*51
$RQOBS,000243.6166,39319,-352,*59
$RQOBS,000243.6283,39215,-393,*51
$RQOBS,000243.6399,39224,-390,*5A
$RQOBS,000243.6515,39254,-432,*50
$RQOBS,000243.6631,39177,-294,*5D
$RQOBS,000243.6747,39247,-241,*55
$RQOBS,000243.6863,39421,-230,*5C
$RQOBS,000243.6979,39430,-406,*55
$RQOBS,000243.7095,39287,-464,*51
$RQOBS,000243.7211,39415,-343,*50
$RQOBS,000243.7327,39437,-262,*56
$RQOBS,000243.7443,39401,-181,*58
$RQOBS,000243.7559,39251,-9,*50
$RQOBS,000243.7674,39277,-135,*56
$RQOBS,000243.7791,39289,-433,*5E
$RQOBS,000243.7907,39185,-389,*56
$RQOBS,000243.8023,39239,-254,*53
$RQOBS,000243.8139,39097,-186,*53
$RQOBS,000243.8255,39087,-219,*5E
$RQOBS,000243.8371,39153,-364,*5A
$RQOBS,000243.8487,39305,-454,*51
$RQOBS,000243.8603,39311,-393,*56
$RQOBS,000243.8719,39435,-294,*5B
$RQOBS,000243.8835,39408,-370,*5F
$RQOBS,000243.8951,39346,-301,*57
$RQOBS,000243.9067,39326,-70,*69
$RQOBS,000243.9183,39342,-179,*58
$RQOBS,000243.9299,39298,-473,*59
$RQOBS,000243.9416,39285,-384,*5B
$RQOBS,000243.9531,39292,-292,*5F
$RQOBS,000243.9647,39341,-332,*59
$RQOBS,000243.9763,39259,-341,*52
$RQOBS,000243.9880,39308,-267,*50
$RQOBS,000243.9996,39277,-234,*59
$RQOBS,000244.0111,39249,-167,*58
$RQOBS,000244.0227,39235,-17,*63
$RQOBS,000244.0343,39268,-280,*54
$RQOBS,000244.0459,39319,-495,*5D
$RQOBS,000244.0575,39250,74,*48
$RQOBS,000244.0691,39327,-88,*6E
$RQOBS,000244.0807,39300,-253,*5E
$RQOBS,000244.0923,39293,-350,*50
$RQOBS,000244.1040,39342,-294,*59
$RQOBS,000244.1156,39273,-43,*64
$RQOBS,000244.1271,39324,-175,*55
$RQOBS,000244.1388,39399,-326,*50
$RQOBS,000244.1504,39292,-142,*58
$RQOBS,000244.1620,39206,-246,*57
$RQOBS,000244.1736,39310,-149,*5B
$RQOBS,000244.1852,39274,-337,*5E
$RQOBS,000244.1968,39335,-415,*55
$RQOBS,000244.2084,39261,-464,*5B
$RQOBS,000244.2200,39242,-613,*56
$RQOBS,000244.2316,39194,-474,*5B
$RQOBS,000244.2432,39288,-447,*54
$RQOBS,000244.2548,39245,-412,*59
$RQOBS,000244.2664,39213,-293,*58
$RQOBS,000244.2780,39274,-288,*58
$RQOBS,000244.2896,39313,-126,*57
$RQOBS,000244.3012,39230,-166,*56
$RQOBS,000244.3128,39208,-210,*57
$RQOBS,000244.3244,39354,-347,*55
$RQOBS,000244.3360,39373,-355,*54
$RQOBS,000244.3476,39434,-188,*52
$RQOBS,000244.3592,39372,-204,*5B
$RQOBS,000244.3708,39356,-297,*56
$RQOBS,000244.3824,39202,-158,*57
$RQOBS,000244.3940,39208,-160,*55
$RQOBS,000244.4056,39054,-353,*55
$RQOBS,000244.4172,39221,-409,*5A
$RQOBS,000244.4288,39352,-321,*54
$RQOBS,000244.4404,39264,-313,*53
$RQOBS,000244.4520,39315,-411,*56
$RQOBS,000244.4636,39273,-101,*57
$RQOBS,000244.4752,39268,0,*73
$RQOBS,000244.4867,39426,-123,*5B
$RQOBS,000244.4984,39507,-128,*5E
$RQOBS,000244.5100,39373,-138,*5F
$RQOBS,000244.5216,39199,-287,*5A
$RQOBS,000244.5334,39264,-352,*53
$RQOBS,000244.5448,39275,-348,*54
$RQOBS,000244.5565,39253,-273,*57
$RQOBS,000244.5681,39226,-226,*5C
$RQOBS,000244.5797,39255,-385,*56
$RQOBS,000244.5913,39232,-401,*5E
$RQOBS,000244.6029,39318,-125,*57
$RQOBS,000244.6145,39327,-103,*54
$RQOBS,000244.6261,39362,-220,*52
$RQOBS,000244.6377,39315,-450,*55
$RQOBS,000244.6493,39405,-513,*58
$RQOBS,000244.6609,39366,-325,*58
$RQOBS,000244.6725,39377,-216,*56
$RQOBS,000244.6841,39440,-343,*59
$RQOBS,000244.6957,39304,-251,*5A
$RQOBS,000244.7073,39212,-258,*5B
$RQOBS,000244.7189,39319,-417,*58
$RQOBS,000244.7305,39324,-332,*50
$RQOBS,000244.7421,39250,-210,*52
$RQOBS,000244.7537,39188,-261,*54
$RQOBS,000244.7653,39349,-575,*58
$RQOBS,000244.7769,39270,-582,*53
$RQOBS,000244.7885,39292,-341,*5B
$RQOBS,000244.8001,39384,-322,*53
$RQOBS,000244.8117,39304,-320,*5F
$RQOBS,000244.8233,39320,-305,*5B
$RQOBS,000244.8349,39390,-313,*5B
$RQOBS,000244.8465,39338,-231,*51
$RQOBS,000244.8581,39171,-272,*52
$RQOBS,000244.8697,39165,-165,*56
$RQOBS,000244.8813,39227,-148,*5E
$RQOBS,000244.8929,39162,-289,*5A
$RQOBS,000244.9045,39249,-326,*56
$RQOBS,000244.9161,39366,-325,*5E
$RQOBS,000244.9277,39390,-257,*57
$RQOBS,000244.9393,39360,-264,*53
$RQOBS,000244.9509,39349,-485,*54
$RQOBS,000244.9625,39279,-363,*54
$RQOBS,000244.9742,39324,-305,*5D
$RQOBS,000244.9857,39359,-328,*53
$RQOBS,000244.9974,39215,-286,*5F
$RQOBS,000245.0090,39201,-232,*5E
$RQOBS,000245.0205,39268,-137,*59
$RQOBS,000245.0321,39261,-329,*5A
$RQOBS,000245.0438,39289,-423,*5E
$RQOBS,000245.0554,39229,-341,*5C
$RQOBS,000245.0670,39242,-583,*5C
$RQOBS,000245.0786,39370,-360,*5F
$RQOBS,000245.0902,39313,-230,*5C
$RQOBS,000245.1018,39266,-184,*50
$RQOBS,000245.1134,39323,-204,*54
$RQOBS,000245.1250,39281,-319,*51
$RQOBS,000245.1366,39220,-388,*56
$RQOBS,000245.1482,39268,-218,*5F
$RQOBS,000245.1598,39214,-146,*56
$RQOBS,000245.1714,39167,-244,*56
$RQOBS,000245.1830,39248,-210,*50
$RQOBS,000245.1946,39327,-180,*52
$RQOBS,000245.2062,39355,-272,*55
$RQOBS,000245.2178,39321,-351,*5C
$RQOBS,000245.2294,39313,-310,*59
$RQOBS,000245.2410,39278,-407,*5E
$RQOBS,000245.2527,39291,-385,*51
$RQOBS,000245.2642,39195,-184,*55
$RQOBS,000245.2759,39196,-108,*59
$RQOBS,000245.2875,39379,-323,*50
$RQOBS,000245.2991,39396,-249,*57
$RQOBS,000245.3107,39326,-143,*53
$RQOBS,000245.3223,39294,-141,*5C
$RQOBS,000245.3339,39178,-205,*54
$RQOBS,000245.3455,39158,-296,*51
$RQOBS,000245.3571,39180,-409,*53
$RQOBS,000245.3687,39297,-480,*5D
$RQOBS,000245.3803,39319,-335,*51
$RQOBS,000245.3919,39160,-258,*5D
$RQOBS,000245.4035,39165,-234,*52
$RQOBS,000245.4151,39404,-254,*55
$RQOBS,000245.4267,39202,-346,*51
$RQOBS,000245.4383,39267,-337,*5F
$RQOBS,000245.4499,39384,-277,*5A
$RQOBS,000245.4615,39332,3,*7D
$RQOBS,000245.4731,39223,-224,*51
$RQOBS,000245.4847,39166,-271,*5D
$RQOBS,000245.4963,39113,-371,*59
$RQOBS,000245.5079,39138,-353,*53
$RQOBS,000245.5196,39252,-375,*58
$RQOBS,000245.5312,39335,-482,*59
$RQOBS,000245.5428,39296,-416,*52
$RQOBS,000245.5544,39332,-277,*57
$RQOBS,000245.5660,39327,-140,*51
$RQOBS,000245.5776,39325,-50,*65
$RQOBS,000245.5892,39315,-165,*54
$RQOBS,000245.6008,39215,-314,*59
$RQOBS,000245.6124,39155,-222,*55
$RQOBS,000245.6240,39103,-26,*61
$RQOBS,000245.6356,39270,-2,*56
$RQOBS,000245.6471,39385,-207,*58
$RQOBS,000245.6588,39232,-312,*57
$RQOBS,000245.6704,39204,-214,*53
$RQOBS,000245.6820,39254,-133,*59
$RQOBS,000245.6936,39358,-165,*51
$RQOBS,000245.7052,39345,-286,*59
$RQOBS,000245.7168,39218,-350,*52
$RQOBS,000245.7284,39272,-509,*55
$RQOBS,000245.7400,39255,-464,*50
$RQOBS,000245.7516,39140,-445,*52
$RQOBS,000245.7632,39194,-292,*52
$RQOBS,000245.7748,39355,-169,*56
$RQOBS,000245.7864,39437,-170,*5C
$RQOBS,000245.7980,39402,-383,*5F
$RQOBS,000245.8096,39401,-402,*53
$RQOBS,000245.8212,39291,-231,*54
$RQOBS,000245.8329,39312,-296,*5A
$RQOBS,000245.8444,39196,-226,*53
$RQOBS,000245.8560,39214,-128,*50
$RQOBS,000245.8676,39191,-73,*65
$RQOBS,000245.8792,39119,-91,*62
$RQOBS,000245.8908,39238,-78,*68
$RQOBS,000245.9024,39238,-217,*55
$RQOBS,000245.9141,39314,-214,*5B
$RQOBS,000245.9256,39302,-67,*6F
$RQOBS,000245.9374,39325,-158,*56
$RQOBS,000245.9488,39324,-329,*57
$RQOBS,000245.9605,39243,-308,*53
$RQOBS,000245.9720,39265,-327,*5C
$RQOBS,000245.9837,39323,-373,*57
$RQOBS,000245.9953,39212,-219,*5A
$RQOBS,000246.0069,39301,-361,*5D
$RQOBS,000246.0184,39304,-521,*58
$RQOBS,000246.0300,39397,-570,*58
$RQOBS,000246.0417,39379,-439,*55
$RQOBS,000246.0532,39352,-458,*5D
$RQOBS,000246.0648,39479,-446,*52
$RQOBS,000246.0764,39358,-277,*5D
$RQOBS,000246.0880,39365,-283,*5D
$RQOBS,000246.0997,39304,-313,*55
$RQOBS,000246.1112,39249,-211,*5A
$RQOBS,000246.1229,39398,-111,*5F
$RQOBS,000246.1345,39374,36,*4F
$RQOBS,000246.1460,39110,-290,*5C
$RQOBS,000246.1576,39088,-382,*58
$RQOBS,000246.1693,39338,-378,*5D
$RQOBS,000246.1809,39270,-274,*50
$RQOBS,000246.1925,39308,-334,*54
$RQOBS,000246.2041,39292,-241,*5D
$RQOBS,000246.2157,39289,-178,*58
$RQOBS,000246.2273,39382,-222,*5B
$RQOBS,000246.2389,39396,-340,*5F
$RQOBS,000246.2505,39368,-318,*51
$RQOBS,000246.2621,39275,-400,*57
$RQOBS,000246.2737,39307,-606,*51
$RQOBS,000246.2853,39365,-384,*57
$RQOBS,000246.2969,39382,-171,*5E
$RQOBS,000246.3085,39170,-228,*54
$RQOBS,000246.3201,39219,-213,*5E
$RQOBS,000246.3317,39238,-375,*5A
$RQOBS,000246.3433,39286,-286,*53
$RQOBS,000246.3549,39270,-343,*5E
$RQOBS,000246.3665,39151,-400,*53
$RQOBS,000246.3781,39189,-217,*5D
$RQOBS,000246.3897,39399,-202,*52
$RQOBS,000246.4013,39409,-53,*69
$RQOBS,000246.4129,39237,-48,*60
$RQOBS,000246.4244,39265,-338,*5B
$RQOBS,000246.4361,39388,-364,*56
$RQOBS,000246.4477,39297,-102,*5B
$RQOBS,000246.4593,39262,-139,*52
$RQOBS,000246.4709,39342,-319,*50
$RQOBS,000246.4825,39336,-321,*59
$RQOBS,000246.4941,39443,-263,*58
$RQOBS,000246.5057,39453,-307,*55
$RQOBS,000246.5173,39267,-336,*51
$RQOBS,000246.5289,39235,-330,*56
$RQOBS,000246.5405,39367,-505,*52
$RQOBS,000246.5521,39367,-438,*5A
$RQOBS,000246.5637,39263,-294,*5B
$RQOBS,000246.5753,39315,-364,*56
$RQOBS,000246.5869,39368,-143,*5D
$RQOBS,000246.5985,39273,-284,*5D
$RQOBS,000246.6101,39222,-372,*56
$RQOBS,000246.6216,39297,-418,*56
$RQOBS,000246.6333,39226,-537,*56
$RQOBS,000246.6449,39229,-492,*5D
$RQOBS,000246.6565,39268,-365,*58
$RQOBS,000246.6681,39350,-263,*5C
$RQOBS,000246.6797,39422,-307,*5B
$RQOBS,000246.6913,39459,-369,*5D
$RQOBS,000246.7029,39356,-258,*57
$RQOBS,000246.7145,39261,-349,*58
$RQOBS,000246.7261,39297,-404,*5A
$RQOBS,000246.7377,39320,-452,*52
$RQOBS,000246.7493,39282,-319,*5E
$RQOBS,000246.7609,39395,-377,*50
$RQOBS,000246.7725,39401,-455,*52
$RQOBS,000246.7841,39486,-333,*57
$RQOBS,000246.7957,39337,-332,*5D
$RQOBS,000246.8073,39239,-344,*53
$RQOBS,000246.8189,39136,-488,*5C
$RQOBS,000246.8305,39187,-417,*56
$RQOBS,000246.8421,39334,-466,*5B
$RQOBS,000246.8537,39383,-379,*58
$RQOBS,000246.8653,39352,-177,*59
$RQOBS,000246.8769,39441,-329,*5D
$RQOBS,000246.8885,39375,-403,*5F
$RQOBS,000246.9001,39233,-266,*5C
$RQOBS,000246.9117,39175,-284,*57
$RQOBS,000246.9233,39290,-282,*5C
$RQOBS,000246.9349,39335,-284,*58
$RQOBS,000246.9465,39286,-154,*56
$RQOBS,000246.9581,39209,-196,*54
$RQOBS,000246.9697,39179,-344,*59
$RQOBS,000246.9813,39222,-285,*5A
$RQOBS,000246.9929,39365,-243,*5A
$RQOBS,000247.0045,39310,-338,*5E
$RQOBS,000247.0160,39337,-225,*50
$RQOBS,000247.0276,39316,-345,*50
$RQOBS,000247.0392,39229,-552,*56
$RQOBS,000247.0509,39259,-422,*53
$RQOBS,000247.0624,39448,-188,*5C
$RQOBS,000247.0740,39319,-122,*5C
$RQOBS,000247.0856,39317,-230,*5A
$RQOBS,000247.0972,39257,-340,*5E
$RQOBS,000247.1089,39202,-337,*52
$RQOBS,000247.1205,39227,-391,*5F
$RQOBS,000247.1321,39394,-500,*5F
$RQOBS,000247.1437,39472,-439,*5B
$RQOBS,000247.1553,39254,-390,*5E
$RQOBS,000247.1669,39260,-328,*50
$RQOBS,000247.1784,39368,-191,*5B
$RQOBS,000247.1901,39348,-23,*62
$RQOBS,000247.2016,39216,-277,*57
$RQOBS,000247.2133,39295,-173,*5D
$RQOBS,000247.2248,39329,-183,*5B
$RQOBS,000247.2364,39131,-300,*56
$RQOBS,000247.2480,39169,-410,*50
$RQOBS,000247.2596,39265,-473,*5C
$RQOBS,000247.2713,39229,-409,*56
$RQOBS,000247.2828,39277,-333,*54
$RQOBS,000247.2944,39213,-115,*5B
$RQOBS,000247.3060,39234,-268,*59
$RQOBS,000247.3177,39215,-266,*53
$RQOBS,000247.3292,39156,-162,*58
$RQOBS,000247.3408,39378,-168,*59
$RQOBS,000247.3524,39293,-265,*5C
$RQOBS,000247.3640,39288,-240,*50
$RQOBS,000247.3756,39220,-347,*52
$RQOBS,000247.3872,39165,-430,*5E
$RQOBS,000247.3988,39321,-212,*5E
$RQOBS,000247.4104,39303,-194,*58
$RQOBS,000247.4220,39263,-226,*50
$RQOBS,000247.4336,39422,-349,*5D
$RQOBS,000247.4452,39297,-400,*5A
$RQOBS,000247.4568,39212,-396,*57
$RQOBS,000247.4684,39308,-465,*57
$RQOBS,000247.4800,39329,-430,*56
$RQOBS,000247.4916,39427,-314,*58
$RQOBS,000247.5032,39394,-285,*50
$RQOBS,000247.5148,39353,-328,*51
$RQOBS,000247.5264,39182,-253,*5F
$RQOBS,000247.5380,39195,-310,*54
$RQOBS,000247.5496,39200,-448,*51
$RQOBS,000247.5612,39260,-335,*54
$RQOBS,000247.5728,39209,-272,*51
$RQOBS,000247.5844,39116,-278,*53
$RQOBS,000247.5960,39278,-385,*5C
$RQOBS,000247.6076,39392,-444,*5E
$RQOBS,000247.6192,39362,-502,*59
$RQOBS,000247.6308,39358,-474,*51
$RQOBS,000247.6424,39303,-274,*50
$RQOBS,000247.6540,39200,-323,*52
$RQOBS,000247.6656,39246,-290,*5D
$RQOBS,000247.6772,39147,-125,*55
$RQOBS,000247.6888,39077,-65,*68
$RQOBS,000247.7004,39180,-318,*55
$RQOBS,000247.7120,39211,-554,*57
$RQOBS,000247.7236,39390,-457,*59
$RQOBS,000247.7352,39227,-233,*53
$RQOBS,000247.7468,39207,-133,*5C
$RQOBS,000247.7584,39292,-324,*57
$RQOBS,000247.7700,39295,-199,*5A
$RQOBS,000247.7816,39212,-177,*5D
$RQOBS,000247.7932,39284,-311,*57
$RQOBS,000247.8048,39271,-165,*57
